Protein.Group,Genes,n_obs,n_ID,est_ri,se_ri,p_ri,q_ri,shapiro_p,shapiro_p_marginal,shapiro_p_ranef,bp_stat,bp_p,bp_p_marginal,spearman_rho_absres_fitted,spearman_p,levene_p
O14672,ADAM10,49,26,-0.134667127197364,0.176212590173902,0.444729585112352,0.62374920137828,0.424186421438316,0.424186421438316,,5.72478998117175,0.0167270371077385,0.0167270371077385,-0.315094216834517,0.027437938767159,0.864050550739739
P55957,BID,43,24,0.0566890678008918,0.151616246970882,0.708479928248975,0.825716407217174,0.424632722542153,0.0277893320471203,0.0298305666670642,5.78552756414661,0.0161586475799132,0.681983277326947,-0.158260344306856,0.309641714549701,0.893894649126126
O14744,PRMT5,45,26,0.112039134045676,0.110009544435533,0.308464524347276,0.502331864458969,0.424806313486534,0.700336953923393,0.624868568719772,3.76081025143202,0.0524671482737117,0.0483434576724584,0.443478260869565,0.00249829834561877,0.682620701008986
P07237,P4HB,52,26,0.0217030050277605,0.0796615020293136,0.785283474597033,0.873090864111021,0.424837101024732,0.0785205459399668,0.0694245402967023,6.00488774355533,0.0142663016559454,0.0552996542336719,-0.150772645778195,0.285096618262624,0.640173775482033
O00232,PSMD12,52,26,-0.19600054530907,0.0909463012785762,0.031152141811351,0.143244223507551,0.425399236792127,0.748220817823163,0.573615129919134,3.79102610906993,0.0515280507915903,0.0677166445755357,-0.175189959873645,0.213501266966838,0.601096226423023
P27169,PON1,52,26,0.10980634227285,0.127852337075743,0.390421713119287,0.574469824242469,0.426167471490313,0.120579146465204,0.41511788382288,2.99614619824421,0.0834628314789652,0.267841118968409,-0.130538717664134,0.35525444610309,0.293175077481997
Q08830,FGL1,51,26,0.420123303845883,0.151106773097662,0.00543074365659382,0.0566850647272756,0.426728338271012,0.219948355801563,0.0530701161432392,0.0781622297238612,0.779803522251778,0.67243505520767,-0.107239819004525,0.452691099883325,0.722985067149984
Q13131,PRKAA1,51,26,-0.121186274002103,0.0871396373551585,0.164312308483775,0.343521673352411,0.428411598510514,0.428411598510514,,3.33359241552647,0.0678784631423938,0.0678784631423938,-0.280470887675754,0.0462047241810187,0.585882708332692
P31689,DNAJA1,41,25,0.00160263738540713,0.0812764662947692,0.984268056601416,0.991326041361922,0.428677218612118,0.428677218612118,,0.547075789395861,0.459514992722487,0.459514992722487,0.1316103631981,0.412083320750794,0.328964333742453
P15531,NME1,52,26,0.342777744983864,0.110014713717171,0.00183481139053462,0.0329625999811162,0.430228309231882,0.430228309231882,,0.472549033223684,0.491816825513536,0.491816825513536,-0.0587899045859727,0.678879328274044,0.868631256086315
O43169,CYB5B,52,26,-0.0806921503544318,0.1640299910225,0.622765050277892,0.76225981992015,0.43033547360954,0.522719344162931,0.224936868745988,0.108118332610678,0.742296641406505,0.218900116488297,0.0900708614360113,0.524323995269236,0.804616096492174
Q86Y82,STX12,46,26,0.0137571356805544,0.0726899000988859,0.849890713222999,0.917596891634894,0.430617962829965,0.325567742851838,0.688707074438262,3.28139602548519,0.0700693043465152,0.0689269285897429,-0.175331483194573,0.242980416458206,0.115360765282278
Q16644,MAPKAPK3,50,26,-0.0309087736553812,0.0911090487659072,0.734421167016754,0.8426852737696,0.431012677428557,0.56074600929446,0.834086136428213,2.58631405733581,0.107790919126109,0.21113385438748,-0.170132052821128,0.236746314304551,0.667325471705316
P05386,RPLP1,52,26,0.021386106878639,0.174005872981774,0.902182712774398,0.943074669314514,0.431225557174541,0.318062006965484,0.494770189340312,4.57364363615779,0.0324674393204523,0.113712413471865,-0.336976009562025,0.0149644025573294,0.410882711962696
Q6IBS0,TWF2,47,25,0.00534622994978651,0.0705332137821155,0.939580332823561,0.963912094430545,0.431337450880395,0.257352999165078,0.186658093206666,2.65943626385972,0.10293721139346,0.120545724604903,0.181082331174838,0.22244385929711,0.582588923278347
O14618,CCS,50,26,-0.11390986953962,0.121257202426083,0.347521800174722,0.533188951455075,0.431420883817014,0.612008788325646,0.616054619691726,2.85626461058956,0.0910186379290328,0.896208031119432,0.15937575030012,0.268041939886825,0.33644378222778
P0DMV8;P0DMV9,HSPA1A;HSPA1B,49,25,0.0404437306556209,0.0658365519326389,0.53901372264036,0.697467505426597,0.432693001424947,0.759452157580544,0.814991657752728,4.01422275919896,0.0451180147021378,0.887154460424457,0.317142857142857,0.0268324370007539,0.507398431011101
Q99961,SH3GL1,45,25,0.280404145936275,0.117747248103833,0.0172466350257707,0.102399617094261,0.432888406600412,0.432888406600412,,2.00804208162609,0.156467135702433,0.156467135702433,-0.22167968260124,0.143329258055825,0.763706084477955
Q96T76,MMS19,44,26,-0.0385601817236885,0.115589766624731,0.738685103439764,0.843509597054276,0.433243624980014,0.433243624980014,,0.034260131156876,0.853154582315533,0.853154582315533,-0.0444125379046845,0.774679248339454,0.573508778616803
O14786,NRP1,52,26,0.41065041361397,0.120475224650462,0.000653000028128107,0.0173614642884635,0.434370441241803,0.183031677488065,0.632612497529329,0.372717069272397,0.541526944895491,0.149222980145378,0.11585417911722,0.412297331809017,0.182925599992807
P50570,DNM2,43,26,0.145178956559901,0.0820365159388112,0.0767792951254061,0.230786013557884,0.435836788857142,0.272103409617471,0.856194329689625,0.0330991452996151,0.855636322670607,0.754906679376115,0.0607067351253398,0.698123685383008,0.548945505939648
Q9NT62,ATG3,45,26,0.205711970599751,0.211706235930056,0.331206818885752,0.520035096726105,0.43610693201876,0.473725798777305,0.660058673288856,2.29637234003366,0.129676550394417,0.103952455185891,0.185638998682477,0.221366065970397,0.188929608085498
P53992,SEC24C,42,25,-0.186176678099637,0.136946070710073,0.173991682643437,0.356994886698685,0.437420433957377,0.437420433957377,,0.0725557209578789,0.787651362624414,0.787651362624414,0.193750045598036,0.218906720675544,0.428855759794617
O43852,CALU,52,26,0.0389581980741422,0.125838995262194,0.756874553581866,0.85609877329568,0.440161783478507,0.0950309140519426,0.34933736002234,1.47597904014408,0.224404700032958,0.174674789080642,-0.0338939639716554,0.811035690459521,0.788350523408058
Q9UPN7,PPP6R1,47,26,0.0612202217199577,0.150895021919162,0.684952760252342,0.812165782494142,0.440396248763909,0.000976344990117256,0.00718074318676946,0.545836906950342,0.460023738761676,0.764375195964974,-0.279370952821462,0.0575213781930238,0.332248120907839
Q9UJW0,DCTN4,43,25,-0.0571030178923622,0.112225309538416,0.610875051835044,0.7538354273843,0.441407104039568,0.441407104039568,,1.6578480077047,0.197894132181201,0.197894132181201,-0.194247560372952,0.211971866932056,0.469775013998991
P42356,PI4KA,47,25,0.204959839438737,0.0971213692673399,0.0348284344516325,0.153742660650778,0.442711616318851,0.442711616318851,,0.000452050986560752,0.983037062863419,0.983037062863419,-0.0359375236278784,0.810471077869212,0.80172021659334
Q9Y371,SH3GLB1,51,26,0.0827328402536482,0.0655284892584708,0.206751790828675,0.396809337677396,0.44277307411128,0.446287063337644,0.238711940104589,0.0137194676565914,0.90675693275425,0.505187853006783,-0.140814479638009,0.323302801185007,0.599338602149694
P10721,KIT,51,26,0.43958951183059,0.162270694757985,0.00674885964340534,0.0620654056491741,0.44331952309131,0.44331952309131,,0.0190136978499318,0.890327222643959,0.890327222643959,0.0381154095208791,0.790588250767965,0.8879706240562
Q15084,PDIA6,52,26,-0.196118454500666,0.117748018552495,0.0957975886783072,0.259207135740779,0.443904904065486,0.443904904065486,,0.0523885446070668,0.818957957457804,0.818957957457804,0.0371372764846093,0.793798804754379,0.901087347904618
P55290,CDH13,52,26,0.338095311389984,0.152963622773653,0.0270844320706629,0.131526321667037,0.444109993621716,0.054685355996709,0.0584432628817365,3.68902066661718,0.0547717668442258,0.966561933491295,-0.0960471271237087,0.497073640412149,0.927176055678549
P48556,PSMD8,45,26,-0.0319339470718726,0.11531180037374,0.781829526753378,0.872241461190091,0.444689748139633,0.444689748139633,,0.790138282987558,0.37405831503946,0.37405831503946,-0.134844797434481,0.377152547297644,0.229614752973884
P01889,HLA-B,52,26,0.114029993931417,0.138905030255313,0.411691524426207,0.593896736917357,0.445550607485595,0.577041924549245,0.894732006977847,4.15030545475247,0.0416270140370536,0.275313871374476,0.0857167250064031,0.544638236852912,0.639539301768412
P45954,ACADSB,44,26,0.243264470901235,0.115139844044878,0.0346201145359683,0.153260965495906,0.446222453205981,0.446222453205981,,1.25396344534486,0.262796828670953,0.262796828670953,0.172074466171062,0.264033016511451,0.295741530385304
Q86WI1,PKHD1L1,52,26,0.174162031772669,0.0829950267333535,0.0358642236247545,0.156043193943081,0.44634923498572,0.00959586464216305,0.00468177720008891,0.346030634430839,0.556368738271293,0.832034165227598,-0.0289422009732776,0.838272064138798,0.648930425721054
Q9NR12,PDLIM7,52,26,-0.139960271631058,0.0723934244798051,0.0531957415922307,0.184777733672076,0.446558823845955,0.594297455428521,0.994438058395135,4.56723787876884,0.0325890700196122,0.0754899700087652,0.299240160505421,0.0315552435562832,0.459966077678207
O43865,AHCYL1,50,26,-0.0616172805754604,0.0939053157008061,0.511718657133382,0.680383240336554,0.447194199510447,0.301660152896254,0.358779002137933,1.44197081011848,0.229820686629753,0.521150453681397,-0.103673469387755,0.472532305323482,0.660787706249971
P46976,GYG1,42,26,0.0347628350977911,0.136849154782945,0.799477776622776,0.881697382368258,0.447318514115976,0.130003858419462,0.806195364900257,0.587721520888031,0.443301547421795,0.46657215003865,-0.0822461712989223,0.603458664908903,0.833585864895175
P05387,RPLP2,45,25,0.251365909832441,0.0974713330817527,0.00991240437475173,0.0736281959566895,0.448079384243789,0.512427314815256,0.652810260206124,0.447537790268073,0.503506543578638,0.501303160296394,0.155862977602108,0.30551016524407,0.291291162914786
Q32P28,P3H1,50,26,0.0406636818343958,0.087721375175691,0.64296660308957,0.774870048185168,0.448178263025938,0.656016238214763,0.186238027872322,4.93812699554467,0.0262704892718285,0.270282138569717,-0.368643457382953,0.00878433505437939,0.500611674279496
P27824,CANX,52,26,-0.187490620015607,0.0849198664198486,0.0272544907240504,0.131526321667037,0.448223868056808,0.168345092603983,0.0518785037337504,1.1311136568926,0.287537918498476,0.454048619783056,0.0616409118073935,0.663358478841991,0.728377226976996
Q13283,G3BP1,51,26,-0.121987676556593,0.0817107623689569,0.135457984370792,0.310631394510385,0.448602619005434,0.956131705377242,0.958774238565317,0.418759720510257,0.517556569243567,0.696871645448257,-0.0471493212669683,0.741847792553284,0.642570465771797
O60256,PRPSAP2,43,25,-0.265754320437558,0.109944478057291,0.0156417777985498,0.0958989948363472,0.449275577494466,0.255866231989644,0.206708241215077,0.00489822932615935,0.944203727240242,0.723790759751207,-0.0132890365448505,0.932681805101277,0.401259687728876
Q01082,SPTBN1,52,26,-0.170609350197014,0.0748715294870748,0.0226852257684491,0.118645522421439,0.449757000147846,0.416814428146159,0.662560137249616,0.495434187403797,0.481513200133739,0.773865854218278,-0.0829847178348843,0.557576574053328,0.352919254900212
O14818,PSMA7,52,26,0.0536328279902885,0.105300345946044,0.610519583422967,0.7538354273843,0.450342088269596,0.483905270800725,0.978008360860359,1.921310759965,0.165712234963881,0.621641657001967,-0.0809357124562452,0.567375287267214,0.346704707196753
Q9NSE4,IARS2,44,24,-0.156620770273475,0.0770142735665764,0.0419859890732619,0.164117665441389,0.452547138026404,0.16602412944015,0.280084947050538,0.113739650640865,0.735926114624783,0.759968181083935,-0.0552501761804088,0.720918282057624,0.19701226507058
P53618,COPB1,51,26,-0.0971585750515776,0.0717278710655952,0.175562807178292,0.358789070225477,0.453250127555707,0.558276364117351,0.221645266108927,0.188714745184282,0.663988483470754,0.871721368762973,0.158733031674208,0.265040638551927,0.166685001313006
O00743,PPP6C,47,26,0.0326753587158961,0.117918339519266,0.781702105234924,0.872241461190091,0.453754902250187,0.792172926930832,0.377590120282748,1.28101767173517,0.257709902189064,0.147950586065905,-0.208603145235893,0.15899685090447,0.222653714358762
P00492,HPRT1,52,26,0.0474113805922517,0.124232880366615,0.702733520985648,0.824524360742405,0.454338085805686,0.454338085805686,,1.64065968135887,0.200234981255348,0.200234981255348,0.195304980165286,0.165279701936356,0.169657242315271
Q8WUJ3,CEMIP,51,26,0.34306608125599,0.11235835414715,0.00226323974319982,0.0375059366322565,0.454721477508763,0.720566583310921,0.0956153543271411,0.92667399866983,0.335728678404652,0.219403451364049,0.121357466063348,0.395128907727869,0.537781675466642
Q96E17,RAB3C,47,25,-0.107275870691511,0.125021830548764,0.390860928581621,0.574469824242469,0.456722491003639,0.303583485312429,0.42607043532323,2.36719004170369,0.123909910767212,0.96725804238109,-0.217506938020352,0.141650625414618,0.548640459538514
Q14847,LASP1,50,26,-0.236561942760617,0.206416702043218,0.251778309963212,0.44637285396406,0.457023194404471,0.396545911888363,0.198801615619497,0.643978082986099,0.422273936145134,0.560745004640871,0.106266506602641,0.46147748572673,0.76207181274931
P62195,PSMC5,51,26,-0.0905017366669104,0.0530068263045316,0.0877551543088467,0.247313874479785,0.45877612096442,0.162629984377218,0.841784022665286,0.911411405034952,0.339740208595632,0.654067513936736,0.0580995475113122,0.684689950554641,0.9017722941094
Q13576,IQGAP2,52,26,-0.192453329734294,0.0748978076807924,0.0101831998404767,0.0746052792400597,0.459374724975656,0.479876418145325,0.792925156991417,1.33765128206238,0.247448594402308,0.248126677700262,-0.242124135575856,0.0838469713541416,0.199649536604537
P00387,CYB5R3,52,26,-0.257049425000165,0.137366645374463,0.0613083296436196,0.198557689037756,0.461549378695705,0.385570932990802,0.357315821660541,0.329823621287705,0.565762964707752,0.78277278953264,-0.0657389225646717,0.64244377164372,0.71296070778362
Q15366,PCBP2,41,25,-0.0982945708681576,0.119147829434981,0.409382971463135,0.591671366614166,0.461922122595858,0.101206492753544,0.156921620994512,1.63961191770569,0.20037872287808,0.121732248358938,0.0449477351916376,0.779650455578777,0.337169907947377
O00391,QSOX1,52,26,0.444356019494006,0.140019034143318,0.00150592098357308,0.0290830989952551,0.462853889271581,0.462853889271581,,1.9481548225648,0.162785824995305,0.162785824995305,0.206907683271395,0.141090713283687,0.489377618325371
Q96T51,RUFY1,47,26,-0.0601925669023081,0.0930997656708916,0.517930782951949,0.682873545267904,0.463084057898266,0.680783867538508,0.425521108634699,1.54147247654607,0.214398762999533,0.28621621778622,0.0795559666975023,0.593954219644813,0.613152397216599
O75489,NDUFS3,45,25,0.00440119785677607,0.10299106317988,0.965913748352415,0.979223583467507,0.463114905777739,0.616275083085581,0.00467552139652725,1.40210599000074,0.236371277343892,0.445564449962358,-0.0515151515151515,0.736109095898898,0.538399032937802
A0A0C4DH33,IGHV1-24,52,26,0.322761090243703,0.176223360601373,0.0670191737975985,0.210885180279612,0.464044559489034,0.12215656401079,0.0619665627084212,0.390128647703803,0.53223178681379,0.93070722950616,-0.110987791342952,0.432310762297301,0.0405575162635227
P49619,DGKG,40,24,0.0942569171294364,0.0708060309564624,0.183123542575234,0.369354925951354,0.466692386665644,0.317963091569647,0.223181176329863,1.15160576613817,0.28321325868786,0.4967978052819,0.138461538461539,0.392829184924901,0.986582297906365
Q9NP58,ABCB6,41,25,-0.162929968693015,0.0796041555422371,0.0406824356547494,0.164110608581169,0.466919422197115,0.450848958547102,0.974739852113993,0.980339470432067,0.322115010753751,0.323198823456068,-0.117595818815331,0.462666524911283,0.336637220583011
Q15389,ANGPT1,42,25,0.115914833870549,0.0844570321520625,0.169916836778745,0.351434421450015,0.468228216622125,0.612724210027157,0.769940565832889,2.29120877504534,0.13010855943625,0.0679300328816413,-0.130540474839964,0.408615739825057,0.567479751111285
P04264,KRT1,49,25,0.098521690151417,0.395902600053803,0.803474217919448,0.882279791532017,0.469997693115709,0.546636781274867,0.281204538054702,3.14257334010236,0.0762733786061005,0.363534143662955,0.0118367346938775,0.935693127845063,0.547781638148114
O75083,WDR1,52,26,-0.20177602865718,0.0914330476584852,0.0273268279968407,0.131526321667037,0.470413940345988,0.3347779530199,0.0574717174852112,0.126540518624116,0.722046264982766,0.641041447206651,0.0727396909416887,0.607354505663482,0.868833338859075
Q9H9B4,SFXN1,43,25,-0.176468548273453,0.131095508718507,0.178268094315837,0.36259480839829,0.47098492640051,0.47098492640051,,0.27592662772569,0.599383563928137,0.599383563928137,-0.128323411833502,0.4121729791935,0.112936140522301
